time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-04 00:00:00+00:00,12,3,0,0
2026-03-05 00:00:00+00:00,24,11,0,0
2026-03-06 00:00:00+00:00,14,5,0,0
2026-03-07 00:00:00+00:00,9,4,0,0
2026-03-08 00:00:00+00:00,13,4,0,0
2026-03-09 00:00:00+00:00,13,4,0,0
2026-03-10 00:00:00+00:00,13,5,0,0
2026-03-11 00:00:00+00:00,18,5,0,0
2026-03-12 00:00:00+00:00,19,6,0,0
2026-03-13 00:00:00+00:00,21,8,0,0
2026-03-14 00:00:00+00:00,16,7,0,0
2026-03-15 00:00:00+00:00,19,6,0,0
2026-03-16 00:00:00+00:00,13,4,0,0
2026-03-17 00:00:00+00:00,11,3,0,0
