time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-02 00:00:00+00:00,3,3,0,0
2026-04-03 00:00:00+00:00,9,5,0,0
2026-04-04 00:00:00+00:00,28,9,0,0
2026-04-05 00:00:00+00:00,14,5,0,0
2026-04-06 00:00:00+00:00,8,4,0,0
2026-04-07 00:00:00+00:00,7,3,0,0
2026-04-08 00:00:00+00:00,15,5,0,0
2026-04-09 00:00:00+00:00,14,4,0,0
2026-04-10 00:00:00+00:00,24,6,0,0
2026-04-11 00:00:00+00:00,48,12,0,0
2026-04-12 00:00:00+00:00,25,8,0,0
2026-04-13 00:00:00+00:00,33,11,0,0
2026-04-14 00:00:00+00:00,34,11,0,0
2026-04-15 00:00:00+00:00,16,6,0,0
