time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-12 00:00:00+00:00,34,7,0,0
2026-05-13 00:00:00+00:00,16,4,0,0
2026-05-14 00:00:00+00:00,24,7,0,0
2026-05-15 00:00:00+00:00,8,3,0,0
2026-05-16 00:00:00+00:00,24,7,0,0
2026-05-17 00:00:00+00:00,18,6,0,0
2026-05-18 00:00:00+00:00,9,4,0,0
2026-05-19 00:00:00+00:00,32,11,0,0
2026-05-20 00:00:00+00:00,12,4,0,0
2026-05-21 00:00:00+00:00,23,9,0,0
2026-05-22 00:00:00+00:00,11,7,0,0
2026-05-23 00:00:00+00:00,28,10,0,0
2026-05-24 00:00:00+00:00,21,10,0,0
2026-05-25 00:00:00+00:00,14,4,0,0
